Timestamp (ms),Latitude (deg),Longitude (deg),Altitude (m)
19830,45.0000785836,-74.0000615519,1
19840,45.000078538,-74.0000616682,1
19850,45.0000784923,-74.0000617845,1
19860,45.0000784465,-74.0000619007,1
19870,45.0000784006,-74.0000620169,1
19880,45.0000783547,-74.0000621329,1
19890,45.0000783086,-74.0000622489,1
19900,45.0000782625,-74.0000623649,1
19910,45.0000782162,-74.0000624808,1
19920,45.0000781699,-74.0000625966,1
19930,45.0000781235,-74.0000627123,1
19940,45.0000780771,-74.000062828,1
19950,45.0000780305,-74.0000629435,1
19960,45.0000779838,-74.0000630591,1
19970,45.0000779371,-74.0000631745,1
19980,45.0000778903,-74.0000632899,1
19990,45.0000778434,-74.0000634052,1
20000,45.0000777964,-74.0000635205,1
20010,45.0000777493,-74.0000636357,1
20020,45.0000777021,-74.0000637508,1
20030,45.0000776549,-74.0000638658,1
20040,45.0000776076,-74.0000639808,1
20050,45.0000775601,-74.0000640957,1
20060,45.0000775126,-74.0000642105,1
20070,45.000077465,-74.0000643253,1
20080,45.0000774174,-74.00006444,1
20090,45.0000773696,-74.0000645546,1
20100,45.0000773218,-74.0000646691,1
20110,45.0000772738,-74.0000647836,1
20120,45.0000772258,-74.000064898,1
20130,45.0000771777,-74.0000650123,1
20140,45.0000771295,-74.0000651266,1
20150,45.0000770813,-74.0000652408,1
20160,45.0000770329,-74.0000653549,1
20170,45.0000769845,-74.0000654689,1
20180,45.000076936,-74.0000655829,1
20190,45.0000768874,-74.0000656968,1
20200,45.0000768387,-74.0000658107,1
20210,45.0000767899,-74.0000659244,1
20220,45.000076741,-74.0000660381,1
20230,45.0000766921,-74.0000661517,1
20240,45.0000766431,-74.0000662653,1
20250,45.000076594,-74.0000663787,1
20260,45.0000765448,-74.0000664921,1
20270,45.0000764955,-74.0000666054,1
20280,45.0000764461,-74.0000667187,1
20290,45.0000763967,-74.0000668319,1
20300,45.0000763472,-74.000066945,1
20310,45.0000762975,-74.000067058,1
20320,45.0000762478,-74.000067171,1
20330,45.0000761981,-74.0000672838,1
20340,45.0000761482,-74.0000673967,1
20350,45.0000760983,-74.0000675094,1
20360,45.0000760482,-74.0000676221,1
20370,45.0000759981,-74.0000677346,1
20380,45.0000759479,-74.0000678472,1
20390,45.0000758976,-74.0000679596,1
20400,45.0000758473,-74.000068072,1
20410,45.0000757968,-74.0000681842,1
20420,45.0000757463,-74.0000682965,1
20430,45.0000756957,-74.0000684086,1
20440,45.000075645,-74.0000685207,1
20450,45.0000755942,-74.0000686327,1
20460,45.0000755433,-74.0000687446,1
20470,45.0000754924,-74.0000688564,1
20480,45.0000754414,-74.0000689682,1
20490,45.0000753903,-74.0000690799,1
20500,45.0000753391,-74.0000691915,1
20510,45.0000752878,-74.000069303,1
20520,45.0000752364,-74.0000694145,1
20530,45.000075185,-74.0000695258,1
20540,45.0000751335,-74.0000696372,1
20550,45.0000750819,-74.0000697484,1
20560,45.0000750302,-74.0000698595,1
20570,45.0000749784,-74.0000699706,1
20580,45.0000749265,-74.0000700816,1
20590,45.0000748746,-74.0000701925,1
20600,45.0000748226,-74.0000703034,1
20610,45.0000747705,-74.0000704142,1
20620,45.0000747183,-74.0000705249,1
20630,45.000074666,-74.0000706355,1
20640,45.0000746137,-74.000070746,1
20650,45.0000745613,-74.0000708565,1
20660,45.0000745088,-74.0000709669,1
20670,45.0000744562,-74.0000710772,1
20680,45.0000744035,-74.0000711874,1
20690,45.0000743507,-74.0000712975,1
20700,45.0000742979,-74.0000714076,1
20710,45.000074245,-74.0000715176,1
20720,45.000074192,-74.0000716275,1
20730,45.0000741389,-74.0000717374,1
20740,45.0000740858,-74.0000718471,1
20750,45.0000740325,-74.0000719568,1
20760,45.0000739792,-74.0000720664,1
20770,45.0000739258,-74.0000721759,1
20780,45.0000738723,-74.0000722854,1
20790,45.0000738187,-74.0000723947,1
20800,45.0000737651,-74.000072504,1
20810,45.0000737114,-74.0000726132,1
20820,45.0000736576,-74.0000727223,1
20830,45.0000736037,-74.0000728314,1
20840,45.0000735497,-74.0000729403,1
20850,45.0000734956,-74.0000730492,1
20860,45.0000734415,-74.000073158,1
20870,45.0000733873,-74.0000732668,1
20880,45.000073333,-74.0000733754,1
20890,45.0000732786,-74.000073484,1
20900,45.0000732242,-74.0000735924,1
20910,45.0000731696,-74.0000737008,1
20920,45.000073115,-74.0000738092,1
20930,45.0000730603,-74.0000739174,1
20940,45.0000730056,-74.0000740256,1
20950,45.0000729507,-74.0000741336,1
20960,45.0000728958,-74.0000742416,1
20970,45.0000728408,-74.0000743496,1
20980,45.0000727857,-74.0000744574,1
20990,45.0000727305,-74.0000745651,1
21000,45.0000726752,-74.0000746728,1
21010,45.0000726199,-74.0000747804,1
21020,45.0000725645,-74.0000748879,1
21030,45.000072509,-74.0000749953,1
21040,45.0000724534,-74.0000751027,1
21050,45.0000723978,-74.0000752099,1
21060,45.000072342,-74.0000753171,1
21070,45.0000722862,-74.0000754242,1
21080,45.0000722303,-74.0000755312,1
21090,45.0000721744,-74.0000756381,1
21100,45.0000721183,-74.000075745,1
21110,45.0000720622,-74.0000758517,1
21120,45.000072006,-74.0000759584,1
21130,45.0000719497,-74.000076065,1
21140,45.0000718933,-74.0000761715,1
21150,45.0000718369,-74.000076278,1
21160,45.0000717804,-74.0000763843,1
21170,45.0000717238,-74.0000764906,1
21180,45.0000716671,-74.0000765968,1
21190,45.0000716103,-74.0000767028,1
21200,45.0000715535,-74.0000768089,1
21210,45.0000714966,-74.0000769148,1
21220,45.0000714396,-74.0000770206,1
21230,45.0000713825,-74.0000771264,1
21240,45.0000713254,-74.0000772321,1
21250,45.0000712681,-74.0000773376,1
21260,45.0000712108,-74.0000774431,1
21270,45.0000711535,-74.0000775486,1
21280,45.000071096,-74.0000776539,1
21290,45.0000710385,-74.0000777591,1
21300,45.0000709808,-74.0000778643,1
21310,45.0000709231,-74.0000779694,1
21320,45.0000708654,-74.0000780744,1
21330,45.0000708075,-74.0000781793,1
21340,45.0000707496,-74.0000782841,1
21350,45.0000706916,-74.0000783888,1
21360,45.0000706335,-74.0000784935,1
21370,45.0000705753,-74.000078598,1
21380,45.0000705171,-74.0000787025,1
21390,45.0000704588,-74.0000788069,1
21400,45.0000704004,-74.0000789112,1
21410,45.0000703419,-74.0000790154,1
21420,45.0000702834,-74.0000791196,1
21430,45.0000702247,-74.0000792236,1
21440,45.000070166,-74.0000793276,1
21450,45.0000701073,-74.0000794314,1
21460,45.0000700484,-74.0000795352,1
21470,45.0000699895,-74.0000796389,1
21480,45.0000699305,-74.0000797425,1
21490,45.0000698714,-74.000079846,1
21500,45.0000698122,-74.0000799495,1
21510,45.000069753,-74.0000800528,1
21520,45.0000696937,-74.0000801561,1
21530,45.0000696343,-74.0000802592,1
21540,45.0000695748,-74.0000803623,1
21550,45.0000695152,-74.0000804653,1
21560,45.0000694556,-74.0000805682,1
21570,45.0000693959,-74.000080671,1
21580,45.0000693362,-74.0000807738,1
21590,45.0000692763,-74.0000808764,1
21600,45.0000692164,-74.000080979,1
21610,45.0000691564,-74.0000810814,1
21620,45.0000690963,-74.0000811838,1
21630,45.0000690362,-74.0000812861,1
21640,45.0000689759,-74.0000813883,1
21650,45.0000689156,-74.0000814904,1
21660,45.0000688552,-74.0000815924,1
21670,45.0000687948,-74.0000816943,1
21680,45.0000687343,-74.0000817962,1
21690,45.0000686736,-74.0000818979,1
21700,45.000068613,-74.0000819996,1
21710,45.0000685522,-74.0000821011,1
21720,45.0000684914,-74.0000822026,1
21730,45.0000684305,-74.000082304,1
21740,45.0000683695,-74.0000824053,1
21750,45.0000683084,-74.0000825065,1
21760,45.0000682473,-74.0000826076,1
21770,45.0000681861,-74.0000827087,1
21780,45.0000681248,-74.0000828096,1
21790,45.0000680635,-74.0000829104,1
21800,45.000068002,-74.0000830112,1
21810,45.0000679405,-74.0000831118,1
21820,45.0000678789,-74.0000832124,1
21830,45.0000678173,-74.0000833129,1
21840,45.0000677556,-74.0000834133,1
21850,45.0000676938,-74.0000835136,1
21860,45.0000676319,-74.0000836138,1
21870,45.0000675699,-74.0000837139,1
21880,45.0000675079,-74.0000838139,1
21890,45.0000674458,-74.0000839139,1
21900,45.0000673836,-74.0000840137,1
21910,45.0000673214,-74.0000841134,1
21920,45.0000672591,-74.0000842131,1
21930,45.0000671967,-74.0000843127,1
21940,45.0000671342,-74.0000844121,1
21950,45.0000670716,-74.0000845115,1
21960,45.000067009,-74.0000846108,1
21970,45.0000669463,-74.00008471,1
21980,45.0000668836,-74.0000848091,1
21990,45.0000668207,-74.0000849081,1
22000,45.0000667578,-74.000085007,1
22010,45.0000666949,-74.0000851058,1
22020,45.0000666318,-74.0000852045,1
22030,45.0000665687,-74.0000853032,1
22040,45.0000665055,-74.0000854017,1
22050,45.0000664422,-74.0000855002,1
22060,45.0000663788,-74.0000855985,1
22070,45.0000663154,-74.0000856968,1
22080,45.0000662519,-74.0000857949,1
22090,45.0000661884,-74.000085893,1
22100,45.0000661247,-74.000085991,1
22110,45.000066061,-74.0000860889,1
22120,45.0000659972,-74.0000861866,1
22130,45.0000659334,-74.0000862843,1
22140,45.0000658694,-74.0000863819,1
22150,45.0000658054,-74.0000864794,1
22160,45.0000657414,-74.0000865768,1
22170,45.0000656772,-74.0000866742,1
22180,45.000065613,-74.0000867714,1
22190,45.0000655487,-74.0000868685,1
22200,45.0000654844,-74.0000869655,1
22210,45.0000654199,-74.0000870625,1
22220,45.0000653554,-74.0000871593,1
22230,45.0000652909,-74.000087256,1
22240,45.0000652262,-74.0000873527,1
22250,45.0000651615,-74.0000874492,1
22260,45.0000650967,-74.0000875457,1
22270,45.0000650318,-74.000087642,1
22280,45.0000649669,-74.0000877383,1
22290,45.0000649019,-74.0000878345,1
22300,45.0000648368,-74.0000879305,1
22310,45.0000647717,-74.0000880265,1
22320,45.0000647065,-74.0000881224,1
22330,45.0000646412,-74.0000882182,1
22340,45.0000645758,-74.0000883138,1
22350,45.0000645104,-74.0000884094,1
22360,45.0000644449,-74.0000885049,1
22370,45.0000643793,-74.0000886003,1
22380,45.0000643137,-74.0000886956,1
22390,45.000064248,-74.0000887908,1
22400,45.0000641822,-74.0000888859,1
22410,45.0000641163,-74.0000889809,1
22420,45.0000640504,-74.0000890758,1
22430,45.0000639844,-74.0000891706,1
22440,45.0000639183,-74.0000892653,1
22450,45.0000638522,-74.0000893599,1
22460,45.000063786,-74.0000894545,1
22470,45.0000637197,-74.0000895489,1
22480,45.0000636534,-74.0000896432,1
22490,45.000063587,-74.0000897374,1
22500,45.0000635205,-74.0000898315,1
22510,45.0000634539,-74.0000899256,1
22520,45.0000633873,-74.0000900195,1
22530,45.0000633206,-74.0000901133,1
22540,45.0000632539,-74.000090207,1
22550,45.000063187,-74.0000903007,1
22560,45.0000631201,-74.0000903942,1
22570,45.0000630532,-74.0000904876,1
22580,45.0000629861,-74.0000905809,1
22590,45.000062919,-74.0000906742,1
22600,45.0000628518,-74.0000907673,1
22610,45.0000627846,-74.0000908603,1
22620,45.0000627173,-74.0000909533,1
22630,45.0000626499,-74.0000910461,1
22640,45.0000625824,-74.0000911388,1
22650,45.0000625149,-74.0000912315,1
22660,45.0000624473,-74.000091324,1
22670,45.0000623797,-74.0000914164,1
22680,45.0000623119,-74.0000915088,1
22690,45.0000622441,-74.000091601,1
22700,45.0000621763,-74.0000916931,1
22710,45.0000621083,-74.0000917851,1
22720,45.0000620403,-74.0000918771,1
22730,45.0000619723,-74.0000919689,1
22740,45.0000619041,-74.0000920606,1
22750,45.0000618359,-74.0000921523,1
22760,45.0000617677,-74.0000922438,1
22770,45.0000616993,-74.0000923352,1
22780,45.0000616309,-74.0000924265,1
22790,45.0000615625,-74.0000925178,1
22800,45.0000614939,-74.0000926089,1
22810,45.0000614253,-74.0000926999,1
22820,45.0000613566,-74.0000927908,1
22830,45.0000612879,-74.0000928816,1
22840,45.0000612191,-74.0000929723,1
22850,45.0000611502,-74.000093063,1
22860,45.0000610813,-74.0000931535,1
22870,45.0000610122,-74.0000932439,1
22880,45.0000609432,-74.0000933342,1
22890,45.000060874,-74.0000934244,1
22900,45.0000608048,-74.0000935145,1
22910,45.0000607355,-74.0000936045,1
22920,45.0000606662,-74.0000936944,1
22930,45.0000605968,-74.0000937842,1
22940,45.0000605273,-74.0000938739,1
22950,45.0000604577,-74.0000939634,1
22960,45.0000603881,-74.0000940529,1
22970,45.0000603185,-74.0000941423,1
22980,45.0000602487,-74.0000942316,1
22990,45.0000601789,-74.0000943208,1
23000,45.000060109,-74.0000944098,1
23010,45.0000600391,-74.0000944988,1
23020,45.0000599691,-74.0000945877,1
23030,45.000059899,-74.0000946764,1
23040,45.0000598289,-74.0000947651,1
23050,45.0000597587,-74.0000948536,1
23060,45.0000596884,-74.0000949421,1
23070,45.0000596181,-74.0000950304,1
23080,45.0000595477,-74.0000951187,1
23090,45.0000594772,-74.0000952068,1
23100,45.0000594067,-74.0000952948,1
23110,45.0000593361,-74.0000953828,1
23120,45.0000592654,-74.0000954706,1
23130,45.0000591947,-74.0000955583,1
23140,45.0000591239,-74.0000956459,1
23150,45.000059053,-74.0000957334,1
23160,45.0000589821,-74.0000958208,1
23170,45.0000589111,-74.0000959081,1
23180,45.0000588401,-74.0000959953,1
23190,45.000058769,-74.0000960824,1
23200,45.0000586978,-74.0000961694,1
23210,45.0000586265,-74.0000962563,1
23220,45.0000585552,-74.000096343,1
23230,45.0000584838,-74.0000964297,1
23240,45.0000584124,-74.0000965163,1
23250,45.0000583409,-74.0000966027,1
23260,45.0000582693,-74.0000966891,1
23270,45.0000581977,-74.0000967753,1
23280,45.000058126,-74.0000968614,1
23290,45.0000580543,-74.0000969475,1
23300,45.0000579825,-74.0000970334,1
23310,45.0000579106,-74.0000971192,1
23320,45.0000578386,-74.0000972049,1
23330,45.0000577666,-74.0000972905,1
23340,45.0000576945,-74.000097376,1
23350,45.0000576224,-74.0000974614,1
23360,45.0000575502,-74.0000975467,1
23370,45.0000574779,-74.0000976319,1
23380,45.0000574056,-74.0000977169,1
23390,45.0000573332,-74.0000978019,1
23400,45.0000572608,-74.0000978867,1
23410,45.0000571883,-74.0000979715,1
23420,45.0000571157,-74.0000980561,1
23430,45.000057043,-74.0000981407,1
23440,45.0000569703,-74.0000982251,1
23450,45.0000568976,-74.0000983094,1
23460,45.0000568247,-74.0000983936,1
23470,45.0000567519,-74.0000984777,1
23480,45.0000566789,-74.0000985617,1
23490,45.0000566059,-74.0000986456,1
23500,45.0000565328,-74.0000987294,1
23510,45.0000564597,-74.000098813,1
23520,45.0000563865,-74.0000988966,1
23530,45.0000563132,-74.0000989801,1
23540,45.0000562399,-74.0000990634,1
23550,45.0000561665,-74.0000991466,1
23560,45.0000560931,-74.0000992298,1
23570,45.0000560195,-74.0000993128,1
23580,45.000055946,-74.0000993957,1
23590,45.0000558723,-74.0000994785,1
23600,45.0000557987,-74.0000995612,1
23610,45.0000557249,-74.0000996438,1
23620,45.0000556511,-74.0000997262,1
23630,45.0000555772,-74.0000998086,1
23640,45.0000555033,-74.0000998908,1
23650,45.0000554293,-74.000099973,1
23660,45.0000553552,-74.000100055,1
23670,45.0000552811,-74.0001001369,1
23680,45.0000552069,-74.0001002188,1
23690,45.0000551327,-74.0001003005,1
23700,45.0000550584,-74.0001003821,1
23710,45.000054984,-74.0001004635,1
23720,45.0000549096,-74.0001005449,1
23730,45.0000548351,-74.0001006262,1
23740,45.0000547606,-74.0001007073,1
23750,45.000054686,-74.0001007884,1
23760,45.0000546113,-74.0001008693,1
23770,45.0000545366,-74.0001009501,1
23780,45.0000544618,-74.0001010308,1
23790,45.000054387,-74.0001011114,1
23800,45.0000543121,-74.0001011919,1
23810,45.0000542371,-74.0001012723,1
23820,45.0000541621,-74.0001013526,1
23830,45.000054087,-74.0001014327,1
23840,45.0000540119,-74.0001015128,1
23850,45.0000539367,-74.0001015927,1
23860,45.0000538614,-74.0001016725,1
23870,45.0000537861,-74.0001017522,1
23880,45.0000537107,-74.0001018318,1
23890,45.0000536353,-74.0001019113,1
23900,45.0000535598,-74.0001019907,1
23910,45.0000534842,-74.00010207,1
23920,45.0000534086,-74.0001021491,1
23930,45.000053333,-74.0001022282,1
23940,45.0000532572,-74.0001023071,1
23950,45.0000531814,-74.0001023859,1
23960,45.0000531056,-74.0001024646,1
23970,45.0000530297,-74.0001025432,1
23980,45.0000529537,-74.0001026217,1
23990,45.0000528777,-74.0001027,1
24000,45.0000528016,-74.0001027783,1
24010,45.0000527255,-74.0001028564,1
24020,45.0000526493,-74.0001029345,1
24030,45.0000525731,-74.0001030124,1
24040,45.0000524968,-74.0001030902,1
24050,45.0000524204,-74.0001031679,1
24060,45.000052344,-74.0001032455,1
24070,45.0000522675,-74.0001033229,1
24080,45.000052191,-74.0001034003,1
24090,45.0000521144,-74.0001034775,1
24100,45.0000520377,-74.0001035546,1
24110,45.000051961,-74.0001036316,1
24120,45.0000518842,-74.0001037085,1
24130,45.0000518074,-74.0001037853,1
24140,45.0000517305,-74.000103862,1
24150,45.0000516536,-74.0001039385,1
24160,45.0000515766,-74.000104015,1
24170,45.0000514996,-74.0001040913,1
24180,45.0000514225,-74.0001041675,1
24190,45.0000513453,-74.0001042436,1
24200,45.0000512681,-74.0001043196,1
24210,45.0000511908,-74.0001043955,1
24220,45.0000511135,-74.0001044712,1
24230,45.0000510361,-74.0001045469,1
24240,45.0000509586,-74.0001046224,1
24250,45.0000508811,-74.0001046978,1
24260,45.0000508036,-74.0001047731,1
24270,45.000050726,-74.0001048483,1
24280,45.0000506483,-74.0001049233,1
24290,45.0000505706,-74.0001049983,1
24300,45.0000504928,-74.0001050731,1
24310,45.000050415,-74.0001051478,1
24320,45.0000503371,-74.0001052224,1
24330,45.0000502591,-74.0001052969,1
24340,45.0000501811,-74.0001053713,1
24350,45.0000501031,-74.0001054456,1
24360,45.000050025,-74.0001055197,1
24370,45.0000499468,-74.0001055937,1
24380,45.0000498686,-74.0001056676,1
24390,45.0000497903,-74.0001057414,1
24400,45.000049712,-74.0001058151,1
24410,45.0000496336,-74.0001058887,1
24420,45.0000495552,-74.0001059621,1
24430,45.0000494767,-74.0001060355,1
24440,45.0000493982,-74.0001061087,1
24450,45.0000493196,-74.0001061818,1
24460,45.0000492409,-74.0001062548,1
24470,45.0000491622,-74.0001063276,1
24480,45.0000490834,-74.0001064004,1
24490,45.0000490046,-74.000106473,1
24500,45.0000489258,-74.0001065455,1
24510,45.0000488468,-74.0001066179,1
24520,45.0000487679,-74.0001066902,1
24530,45.0000486888,-74.0001067624,1
24540,45.0000486097,-74.0001068344,1
24550,45.0000485306,-74.0001069063,1
24560,45.0000484514,-74.0001069782,1
24570,45.0000483722,-74.0001070499,1
24580,45.0000482929,-74.0001071214,1
24590,45.0000482135,-74.0001071929,1
24600,45.0000481341,-74.0001072642,1
24610,45.0000480547,-74.0001073355,1
24620,45.0000479752,-74.0001074066,1
24630,45.0000478956,-74.0001074776,1
24640,45.000047816,-74.0001075484,1
24650,45.0000477363,-74.0001076192,1
24660,45.0000476566,-74.0001076898,1
24670,45.0000475769,-74.0001077603,1
24680,45.000047497,-74.0001078307,1
24690,45.0000474172,-74.000107901,1
24700,45.0000473372,-74.0001079712,1
24710,45.0000472573,-74.0001080412,1
24720,45.0000471772,-74.0001081112,1
24730,45.0000470972,-74.000108181,1
24740,45.000047017,-74.0001082507,1
24750,45.0000469368,-74.0001083202,1
24760,45.0000468566,-74.0001083897,1
24770,45.0000467763,-74.000108459,1
24780,45.000046696,-74.0001085282,1
24790,45.0000466156,-74.0001085973,1
24800,45.0000465352,-74.0001086663,1
24810,45.0000464547,-74.0001087352,1
24820,45.0000463741,-74.0001088039,1
24830,45.0000462935,-74.0001088725,1
24840,45.0000462129,-74.000108941,1
24850,45.0000461322,-74.0001090094,1
24860,45.0000460515,-74.0001090777,1
24870,45.0000459707,-74.0001091458,1
24880,45.0000458898,-74.0001092138,1
24890,45.0000458089,-74.0001092817,1
24900,45.000045728,-74.0001093495,1
24910,45.000045647,-74.0001094172,1
24920,45.0000455659,-74.0001094847,1
24930,45.0000454848,-74.0001095521,1
24940,45.0000454037,-74.0001096194,1
24950,45.0000453225,-74.0001096866,1
24960,45.0000452412,-74.0001097537,1
24970,45.0000451599,-74.0001098206,1
24980,45.0000450786,-74.0001098874,1
24990,45.0000449972,-74.0001099541,1
25000,45.0000449158,-74.0001100207,1
25010,45.0000448343,-74.0001100872,1
